tod,entry,exit,trip_id,reliability
550,14,16,14_16,0.009544444444444453
550,14,17,14_17,0.009874999999999995
550,14,18,14_18,0.009675000000000017
550,14,20,14_20,0.00994444444444445
550,14,21,14_21,0.01002222222222221
550,14,22,14_22,0.010083333333333333
550,14,23,14_23,0.010083333333333333
550,15,15,15_15,0.0017166666666666684
550,15,16,15_16,0.003438888888888894
550,15,17,15_17,0.004013888888888872
550,15,18,15_18,0.0036305555555555535
550,15,20,15_20,0.004247222222222208
550,15,21,15_21,0.004247222222222208
550,15,22,15_22,0.004302777777777794
550,15,23,15_23,0.004302777777777794
550,16,16,16_16,0
550,16,17,16_17,4.611111111111135e-4
550,16,18,16_18,1.6111111111111534e-4
550,16,20,16_20,4.6111111111113434e-4
550,16,21,16_21,4.611111111111066e-4
550,16,22,16_22,4.611111111111066e-4
550,16,23,16_23,4.611111111111066e-4
550,17,17,17_17,4.1666666666666935e-4
550,17,18,17_18,1.6111111111111187e-4
550,17,20,17_20,4.6111111111112046e-4
550,17,21,17_21,4.611111111111066e-4
550,17,22,17_22,4.6111111111113434e-4
550,17,23,17_23,4.6111111111113434e-4
550,18,21,18_21,2.2222222222223476e-4
550,19,19,19_19,0
550,19,20,19_20,0
550,19,21,19_21,0
550,19,22,19_22,0
550,19,23,19_23,0
550,20,20,20_20,0
550,20,21,20_21,0
550,20,22,20_22,0
550,20,23,20_23,0
550,21,21,21_21,0
550,21,22,21_22,0
550,21,23,21_23,0
550,22,22,22_22,0
550,23,23,23_23,0
555,3,3,03_03,0
555,3,5,03_05,0
555,3,6,03_06,0
555,3,7,03_07,0
555,3,9,03_09,0
555,3,10,03_10,0
555,3,11,03_11,0
555,3,12,03_12,0
555,4,4,04_04,0
555,4,5,04_05,0
555,4,6,04_06,0
555,4,7,04_07,0
555,4,9,04_09,0
555,4,10,04_10,0
555,4,11,04_11,0
555,4,12,04_12,0
555,5,5,05_05,0
555,5,6,05_06,0
555,5,7,05_07,0
555,5,9,05_09,0
555,5,10,05_10,0
555,5,11,05_11,0
555,5,12,05_12,0
555,6,6,06_06,0
555,6,7,06_07,0
555,6,9,06_09,0
555,6,10,06_10,0
555,6,11,06_11,0
555,6,12,06_12,0
555,7,7,07_07,0
555,8,8,08_08,0
555,8,9,08_09,0
555,8,10,08_10,0
555,8,11,08_11,0
555,8,12,08_12,0
555,9,9,09_09,0
555,9,10,09_10,0
555,9,11,09_11,0
555,9,12,09_12,0
555,10,10,10_10,0
555,10,11,10_11,0
555,10,12,10_12,0
555,11,11,11_11,0
555,11,12,11_12,0
555,12,12,12_12,0
555,13,13,13_13,0.008036111111111112
555,13,14,13_14,0.014891666666666671
555,13,15,13_15,0.015277777777777779
555,13,16,13_16,0.018527777777777782
555,13,17,13_17,0.019286111111111143
555,13,18,13_18,0.01828055555555555
555,13,20,13_20,0.019258333333333322
555,13,21,13_21,0.019936111111111154
555,13,22,13_22,0.020533333333333348
555,13,23,13_23,0.020533333333333348
555,14,14,14_14,0.009555555555555553
555,14,15,14_15,0.008986111111111125
555,14,16,14_16,0.013880555555555549
555,14,17,14_17,0.013561111111111107
555,14,18,14_18,0.013847222222222233
555,14,20,14_20,0.013572222222222236
555,14,21,14_21,0.013572222222222236
555,14,22,14_22,0.013833333333333364
555,14,23,14_23,0.013833333333333364
555,15,15,15_15,0.0021750000000000033
555,15,16,15_16,0.004824999999999996
555,15,17,15_17,0.005525000000000002
555,15,18,15_18,0.005086111111111097
555,15,20,15_20,0.005511111111111078
555,15,21,15_21,0.005555555555555536
555,15,22,15_22,0.005761111111111078
555,15,23,15_23,0.005761111111111078
555,16,16,16_16,0
555,16,17,16_17,3.833333333333397e-4
555,16,18,16_18,1.3888888888888978e-4
555,16,20,16_20,4.388888888889053e-4
555,16,21,16_21,4.4444444444445563e-4
555,16,22,16_22,4.4444444444444176e-4
555,16,23,16_23,4.4444444444444176e-4
555,17,17,17_17,3.388888888888955e-4
555,17,18,17_18,1.3888888888888892e-4
555,17,20,17_20,4.111111111111121e-4
555,17,21,17_21,4.166666666666763e-4
555,17,22,17_22,4.166666666666624e-4
555,17,23,17_23,4.166666666666624e-4
555,18,21,18_21,2.2222222222223476e-4
555,19,19,19_19,0
555,19,20,19_20,0
555,19,21,19_21,0
555,19,22,19_22,0
555,19,23,19_23,0
555,20,20,20_20,0
555,20,21,20_21,0
555,20,22,20_22,0
555,20,23,20_23,0
555,21,21,21_21,0
555,21,22,21_22,0
555,21,23,21_23,0
555,22,22,22_22,0
555,23,23,23_23,0
600,3,3,03_03,0
600,3,5,03_05,0
600,3,6,03_06,0
600,3,7,03_07,0
600,3,9,03_09,0
600,3,10,03_10,0
600,3,11,03_11,0
600,3,12,03_12,0
600,4,4,04_04,0
600,4,5,04_05,0
600,4,6,04_06,0
600,4,7,04_07,0
600,4,9,04_09,0
600,4,10,04_10,0
600,4,11,04_11,0
600,4,12,04_12,0
600,5,5,05_05,0
600,5,6,05_06,0
600,5,7,05_07,0
600,5,9,05_09,0
600,5,10,05_10,0
600,5,11,05_11,0
600,5,12,05_12,0
600,6,6,06_06,0
600,6,7,06_07,0
600,6,9,06_09,0
600,6,10,06_10,0
600,6,11,06_11,0
600,6,12,06_12,0
600,7,7,07_07,0
600,8,8,08_08,0
600,8,9,08_09,0
600,8,10,08_10,0
600,8,11,08_11,0
600,8,12,08_12,0
600,9,9,09_09,0
600,9,10,09_10,0
600,9,11,09_11,0
600,9,12,09_12,0
600,10,10,10_10,0
600,10,11,10_11,0
600,10,12,10_12,0
600,11,11,11_11,0
600,11,12,11_12,0
600,12,12,12_12,0
600,13,13,13_13,0.00999166666666667
600,13,14,13_14,0.015483333333333335
600,13,15,13_15,0.016958333333333353
600,13,16,13_16,0.02301388888888886
600,13,17,13_17,0.022791666666666655
600,13,18,13_18,0.022891666666666644
600,13,20,13_20,0.02347500000000005
600,13,21,13_21,0.02347500000000005
600,13,22,13_22,0.024708333333333388
600,13,23,13_23,0.024708333333333388
600,14,14,14_14,0.009402777777777788
600,14,15,14_15,0.010536111111111121
600,14,16,14_16,0.019286111111111143
600,14,17,14_17,0.020188888888888867
600,14,18,14_18,0.019480555555555598
600,14,20,14_20,0.020527777777777756
600,14,21,14_21,0.020527777777777784
600,14,22,14_22,0.020463888888888948
600,14,23,14_23,0.020463888888888948
600,15,15,15_15,0.0019583333333333293
600,15,16,15_16,0.0077222222222222275
600,15,17,15_17,0.008224999999999982
600,15,18,15_18,0.007569444444444448
600,15,20,15_20,0.008408333333333323
600,15,21,15_21,0.008408333333333323
600,15,22,15_22,0.008505555555555516
600,15,23,15_23,0.008505555555555516
600,16,16,16_16,0
600,16,17,16_17,4.166666666666624e-4
600,16,18,16_18,1.94444444444445e-4
600,16,20,16_20,5.222222222222295e-4
600,16,21,16_21,5.944444444444391e-4
600,16,22,16_22,6.555555555555759e-4
600,16,23,16_23,6.555555555555759e-4
600,17,17,17_17,3.9444444444444726e-4
600,17,18,17_18,1.9444444444444414e-4
600,17,20,17_20,5.277777777777798e-4
600,17,21,17_21,6.55555555555562e-4
600,17,22,17_22,7.111111111111207e-4
600,17,23,17_23,7.111111111111207e-4
600,18,21,18_21,3.3333333333333826e-4
600,19,19,19_19,0
600,19,20,19_20,0
600,19,21,19_21,0
600,19,22,19_22,0
600,19,23,19_23,0
600,20,20,20_20,0
600,20,21,20_21,0
600,20,22,20_22,0
600,20,23,20_23,0
600,21,21,21_21,0
600,21,22,21_22,0
600,21,23,21_23,0
600,22,22,22_22,0
600,23,23,23_23,0
605,3,3,03_03,0
605,3,5,03_05,0
605,3,6,03_06,0
605,3,7,03_07,0
605,3,9,03_09,0
605,3,10,03_10,0
605,3,11,03_11,0
605,3,12,03_12,0
605,4,4,04_04,0
605,4,5,04_05,0
605,4,6,04_06,0
605,4,7,04_07,0
605,4,9,04_09,0
605,4,10,04_10,0
605,4,11,04_11,0
605,4,12,04_12,0
605,5,5,05_05,0
605,5,6,05_06,0
605,5,7,05_07,0
605,5,9,05_09,0
605,5,10,05_10,0
605,5,11,05_11,0
605,5,12,05_12,0
605,6,6,06_06,0
605,6,7,06_07,0
605,6,9,06_09,0
605,6,10,06_10,0
605,6,11,06_11,0
605,6,12,06_12,0
605,7,7,07_07,0
605,8,8,08_08,0
605,8,9,08_09,0
605,8,10,08_10,0
605,8,11,08_11,0
605,8,12,08_12,0
605,9,9,09_09,0
605,9,10,09_10,0
605,9,11,09_11,0
605,9,12,09_12,0
605,10,10,10_10,0
605,10,11,10_11,0
605,10,12,10_12,0
605,11,11,11_11,0
605,11,12,11_12,0
605,12,12,12_12,0
605,13,13,13_13,0.013683333333333346
605,13,14,13_14,0.016302777777777777
605,13,15,13_15,0.017591666666666672
605,13,16,13_16,0.02738888888888888
605,13,17,13_17,0.02948611111111113
605,13,18,13_18,0.028130555555555603
605,13,20,13_20,0.031197222222222182
605,13,21,13_21,0.03154166666666672
605,13,22,13_22,0.031855555555555526
605,13,23,13_23,0.031855555555555526
605,14,14,14_14,0.00950277777777777
605,14,15,14_15,0.008827777777777782
605,14,16,14_16,0.019691666666666663
605,14,17,14_17,0.01924999999999999
605,14,18,14_18,0.019869444444444467
605,14,20,14_20,0.019475000000000048
605,14,21,14_21,0.0194361111111111
605,14,22,14_22,0.018994444444444453
605,14,23,14_23,0.018994444444444453
605,15,15,15_15,0.002147222222222224
605,15,16,15_16,0.015544444444444458
605,15,17,15_17,0.017413888888888895
605,15,18,15_18,0.015544444444444458
605,15,20,15_20,0.018780555555555578
605,15,21,15_21,0.01845555555555553
605,15,22,15_22,0.01895555555555553
605,15,23,15_23,0.01895555555555553
605,16,16,16_16,0
605,16,17,16_17,9.666666666666643e-4
605,16,18,16_18,2.777777777777761e-4
605,16,20,16_20,0.001188888888888892
605,16,21,16_21,0.0012166666666666714
605,16,22,16_22,0.0012666666666666382
605,16,23,16_23,0.0012666666666666382
605,17,17,17_17,9.499999999999995e-4
605,17,18,17_18,2.7777777777777783e-4
605,17,20,17_20,0.0010944444444444396
605,17,21,17_21,0.0011611111111111128
605,17,22,17_22,0.0012166666666666714
605,17,23,17_23,0.0012166666666666714
605,18,21,18_21,6.944444444444559e-4
605,19,19,19_19,0
605,19,20,19_20,0
605,19,21,19_21,0
605,19,22,19_22,4.999999999999449e-5
605,19,23,19_23,4.999999999999449e-5
605,20,20,20_20,0
605,20,21,20_21,0
605,20,22,20_22,0
605,20,23,20_23,0
605,21,21,21_21,0
605,21,22,21_22,0
605,21,23,21_23,0
605,22,22,22_22,0
605,23,23,23_23,0
610,3,3,03_03,0
610,3,5,03_05,0
610,3,6,03_06,0
610,3,7,03_07,0
610,3,9,03_09,0
610,3,10,03_10,0
610,3,11,03_11,0
610,3,12,03_12,0
610,4,4,04_04,0
610,4,5,04_05,0
610,4,6,04_06,0
610,4,7,04_07,0
610,4,9,04_09,0
610,4,10,04_10,0
610,4,11,04_11,0
610,4,12,04_12,0
610,5,5,05_05,0
610,5,6,05_06,0
610,5,7,05_07,0
610,5,9,05_09,0
610,5,10,05_10,0
610,5,11,05_11,0
610,5,12,05_12,0
610,6,6,06_06,0
610,6,7,06_07,0
610,6,9,06_09,0
610,6,10,06_10,0
610,6,11,06_11,0
610,6,12,06_12,0
610,7,7,07_07,0
610,8,8,08_08,0
610,8,9,08_09,0
610,8,10,08_10,0
610,8,11,08_11,0
610,8,12,08_12,0
610,9,9,09_09,0
610,9,10,09_10,0
610,9,11,09_11,0
610,9,12,09_12,0
610,10,10,10_10,0
610,10,11,10_11,0
610,10,12,10_12,0
610,11,11,11_11,0
610,11,12,11_12,0
610,12,12,12_12,0
610,13,13,13_13,0.013413888888888892
610,13,14,13_14,0.014686111111111122
610,13,15,13_15,0.016638888888888884
610,13,16,13_16,0.0291583333333333
610,13,17,13_17,0.0321944444444445
610,13,18,13_18,0.02924166666666675
610,13,20,13_20,0.03212777777777778
610,13,21,13_21,0.033961111111111136
610,13,22,13_22,0.03416666666666668
610,13,23,13_23,0.03416666666666668
610,14,14,14_14,0.0060222222222222135
610,14,15,14_15,0.005263888888888894
610,14,16,14_16,0.02041111111111113
610,14,17,14_17,0.025891666666666646
610,14,18,14_18,0.020541666666666653
610,14,20,14_20,0.025280555555555584
610,14,21,14_21,0.02500277777777779
610,14,22,14_22,0.02590277777777783
610,14,23,14_23,0.02590277777777783
610,15,15,15_15,0.0017833333333333347
610,15,16,15_16,0.019244444444444453
610,15,17,15_17,0.020922222222222217
610,15,18,15_18,0.019150000000000028
610,15,20,15_20,0.021269444444444452
610,15,21,15_21,0.021058333333333318
610,15,22,15_22,0.021624999999999978
610,15,23,15_23,0.021624999999999978
610,16,16,16_16,0
610,16,17,16_17,0.0020583333333333356
610,16,18,16_18,4.111111111111121e-4
610,16,20,16_20,0.0024250000000000105
610,16,21,16_21,0.0024250000000000105
610,16,22,16_22,0.002483333333333365
610,16,23,16_23,0.002483333333333365
610,17,17,17_17,0.002066666666666668
610,17,18,17_18,3.8888888888888827e-4
610,17,20,17_20,0.002083333333333326
610,17,21,17_21,0.002105555555555569
610,17,22,17_22,0.0022027777777777757
610,17,23,17_23,0.0022027777777777757
610,18,21,18_21,0.0016472222222222166
610,19,19,19_19,3.4444444444444236e-4
610,19,20,19_20,0.001044444444444459
610,19,21,19_21,0.0010444444444444312
610,19,22,19_22,0.0011333333333333473
610,19,23,19_23,0.0011333333333333473
610,20,20,20_20,1.111111111111035e-4
610,20,21,20_21,1.1111111111111738e-4
610,20,22,20_22,1.3888888888889672e-4
610,20,23,20_23,1.3888888888889672e-4
610,21,21,21_21,0
610,21,22,21_22,0
610,21,23,21_23,0
610,22,22,22_22,0
610,23,23,23_23,0
615,3,3,03_03,0
615,3,5,03_05,0
615,3,6,03_06,0
615,3,7,03_07,0
615,3,9,03_09,0
615,3,10,03_10,0
615,3,11,03_11,0
615,3,12,03_12,0
615,4,4,04_04,0
615,4,5,04_05,0
615,4,6,04_06,0
615,4,7,04_07,0
615,4,9,04_09,0
615,4,10,04_10,0
615,4,11,04_11,0
615,4,12,04_12,0
615,5,5,05_05,0
615,5,6,05_06,0
615,5,7,05_07,0
615,5,9,05_09,0
615,5,10,05_10,0
615,5,11,05_11,0
615,5,12,05_12,0
615,6,6,06_06,0
615,6,7,06_07,0
615,6,9,06_09,0
615,6,10,06_10,0
615,6,11,06_11,0
615,6,12,06_12,0
615,7,7,07_07,0
615,8,8,08_08,0
615,8,9,08_09,0
615,8,10,08_10,0
615,8,11,08_11,0
615,8,12,08_12,0
615,9,9,09_09,0
615,9,10,09_10,0
615,9,11,09_11,0
615,9,12,09_12,0
615,10,10,10_10,0
615,10,11,10_11,0
615,10,12,10_12,0
615,11,11,11_11,0
615,11,12,11_12,0
615,12,12,12_12,0
615,13,13,13_13,0.013583333333333343
615,13,14,13_14,0.0152888888888889
615,13,15,13_15,0.01781111111111111
615,13,16,13_16,0.03440000000000004
615,13,17,13_17,0.03921388888888888
615,13,18,13_18,0.03462777777777781
615,13,20,13_20,0.03966111111111112
615,13,21,13_21,0.03891111111111112
615,13,22,13_22,0.040466666666666706
615,13,23,13_23,0.040466666666666706
615,14,14,14_14,0.002922222222222229
615,14,15,14_15,0.005227777777777776
615,14,16,14_16,0.018952777777777846
615,14,17,14_17,0.021038888888888885
615,14,18,14_18,0.019027777777777824
615,14,20,14_20,0.021911111111111103
615,14,21,14_21,0.02180000000000007
615,14,22,14_22,0.02499166666666669
615,14,23,14_23,0.02499166666666669
615,15,15,15_15,0.002461111111111105
615,15,16,15_16,0.020755555555555513
615,15,17,15_17,0.026199999999999973
615,15,18,15_18,0.020183333333333317
615,15,20,15_20,0.026941666666666697
615,15,21,15_21,0.026844444444444504
615,15,22,15_22,0.029075000000000073
615,15,23,15_23,0.029075000000000073
615,16,16,16_16,0
615,16,17,16_17,0.0030138888888888854
615,16,18,16_18,3.333333333333348e-4
615,16,20,16_20,0.00429722222222223
615,16,21,16_21,0.004480555555555543
615,16,22,16_22,0.0044472222222222135
615,16,23,16_23,0.0044472222222222135
615,17,17,17_17,0.003027777777777775
615,17,18,17_18,3.3333333333333305e-4
615,17,20,17_20,0.0034666666666666734
615,17,21,17_21,0.004005555555555568
615,17,22,17_22,0.0039583333333333415
615,17,23,17_23,0.0039583333333333415
615,18,21,18_21,0.0034250000000000114
615,19,19,19_19,0.0023333333333333296
615,19,20,19_20,0.003166666666666665
615,19,21,19_21,0.0034222222222222293
615,19,22,19_22,0.00360000000000002
615,19,23,19_23,0.00360000000000002
615,20,20,20_20,3.0555555555555197e-4
615,20,21,20_21,3.2777777777777406e-4
615,20,22,20_22,4.111111111111121e-4
615,20,23,20_23,4.111111111111121e-4
615,21,21,21_21,0
615,21,22,21_22,0
615,21,23,21_23,0
615,22,22,22_22,0
615,23,23,23_23,0
620,3,3,03_03,0
620,3,5,03_05,0
620,3,6,03_06,0
620,3,7,03_07,0
620,3,9,03_09,0
620,3,10,03_10,0
620,3,11,03_11,0
620,3,12,03_12,0
620,4,4,04_04,0
620,4,5,04_05,0
620,4,6,04_06,0
620,4,7,04_07,0
620,4,9,04_09,0
620,4,10,04_10,0
620,4,11,04_11,0
620,4,12,04_12,0
620,5,5,05_05,0
620,5,6,05_06,0
620,5,7,05_07,0
620,5,9,05_09,0
620,5,10,05_10,0
620,5,11,05_11,0
620,5,12,05_12,0
620,6,6,06_06,0
620,6,7,06_07,0
620,6,9,06_09,0
620,6,10,06_10,0
620,6,11,06_11,0
620,6,12,06_12,0
620,7,7,07_07,0
620,8,8,08_08,0
620,8,9,08_09,0
620,8,10,08_10,0
620,8,11,08_11,0
620,8,12,08_12,0
620,9,9,09_09,0
620,9,10,09_10,0
620,9,11,09_11,0
620,9,12,09_12,0
620,10,10,10_10,0
620,10,11,10_11,0
620,10,12,10_12,0
620,11,11,11_11,0
620,11,12,11_12,0
620,12,12,12_12,0
620,13,13,13_13,0.013777777777777778
620,13,14,13_14,0.014952777777777787
620,13,15,13_15,0.018936111111111112
620,13,16,13_16,0.028299999999999992
620,13,17,13_17,0.0350611111111111
620,13,18,13_18,0.02821944444444438
620,13,20,13_20,0.03314444444444442
620,13,21,13_21,0.03381666666666669
620,13,22,13_22,0.0354472222222223
620,13,23,13_23,0.0354472222222223
620,14,14,14_14,0.004663888888888884
620,14,15,14_15,0.012627777777777772
620,14,16,14_16,0.02706666666666671
620,14,17,14_17,0.035597222222222225
620,14,18,14_18,0.02694722222222226
620,14,20,14_20,0.034322222222222254
620,14,21,14_21,0.03414722222222222
620,14,22,14_22,0.03586388888888897
620,14,23,14_23,0.03586388888888897
620,15,15,15_15,0.010230555555555566
620,15,16,15_16,0.026272222222222225
620,15,17,15_17,0.030466666666666642
620,15,18,15_18,0.026258333333333342
620,15,20,15_20,0.03151944444444443
620,15,21,15_21,0.031244444444444464
620,15,22,15_22,0.03143888888888888
620,15,23,15_23,0.03143888888888888
620,16,16,16_16,0
620,16,17,16_17,0.0046111111111111144
620,16,18,16_18,4.3888888888889144e-4
620,16,20,16_20,0.005222222222222225
620,16,21,16_21,0.005238888888888904
620,16,22,16_22,0.005194444444444474
620,16,23,16_23,0.005194444444444474
620,17,17,17_17,0.0046111111111111075
620,17,18,17_18,4.3888888888888884e-4
620,17,20,17_20,0.005319444444444446
620,17,21,17_21,0.005252777777777773
620,17,22,17_22,0.005208333333333343
620,17,23,17_23,0.005208333333333343
620,18,21,18_21,0.005533333333333321
620,19,19,19_19,0.0048055555555555525
620,19,20,19_20,0.0056555555555555526
620,19,21,19_21,0.005752777777777773
620,19,22,19_22,0.005763888888888888
620,19,23,19_23,0.005763888888888888
620,20,20,20_20,4.722222222222211e-4
620,20,21,20_21,4.944444444444432e-4
620,20,22,20_22,5.277777777777798e-4
620,20,23,20_23,5.277777777777798e-4
620,21,21,21_21,0
620,21,22,21_22,0
620,21,23,21_23,0
620,22,22,22_22,0
620,23,23,23_23,0
625,3,3,03_03,0
625,3,5,03_05,0
625,3,6,03_06,0
625,3,7,03_07,0
625,3,9,03_09,0
625,3,10,03_10,0
625,3,11,03_11,0
625,3,12,03_12,0
625,4,4,04_04,0
625,4,5,04_05,0
625,4,6,04_06,0
625,4,7,04_07,0
625,4,9,04_09,0
625,4,10,04_10,0
625,4,11,04_11,0
625,4,12,04_12,0
625,5,5,05_05,0
625,5,6,05_06,0
625,5,7,05_07,0
625,5,9,05_09,0
625,5,10,05_10,0
625,5,11,05_11,0
625,5,12,05_12,0
625,6,6,06_06,0
625,6,7,06_07,0
625,6,9,06_09,0
625,6,10,06_10,0
625,6,11,06_11,0
625,6,12,06_12,0
625,7,7,07_07,0
625,8,8,08_08,0
625,8,9,08_09,0
625,8,10,08_10,0
625,8,11,08_11,0
625,8,12,08_12,0
625,9,9,09_09,0
625,9,10,09_10,0
625,9,11,09_11,0
625,9,12,09_12,0
625,10,10,10_10,0
625,10,11,10_11,0
625,10,12,10_12,0
625,11,11,11_11,0
625,11,12,11_12,0
625,12,12,12_12,0
625,13,13,13_13,0.013250000000000008
625,13,14,13_14,0.019999999999999976
625,13,15,13_15,0.024575
625,13,16,13_16,0.03966666666666668
625,13,17,13_17,0.043625
625,13,18,13_18,0.0398722222222222
625,13,20,13_20,0.04263611111111121
625,13,21,13_21,0.041738888888888936
625,13,22,13_22,0.041563888888888956
625,13,23,13_23,0.041563888888888956
625,14,14,14_14,0.007875000000000014
625,14,15,14_15,0.017225000000000004
625,14,16,14_16,0.028013888888888866
625,14,17,14_17,0.03256111111111115
625,14,18,14_18,0.026933333333333365
625,14,20,14_20,0.029405555555555574
625,14,21,14_21,0.031122222222222218
625,14,22,14_22,0.036849999999999994
625,14,23,14_23,0.036849999999999994
625,15,15,15_15,0.007305555555555565
625,15,16,15_16,0.022086111111111112
625,15,17,15_17,0.02978888888888892
625,15,18,15_18,0.022897222222222235
625,15,20,15_20,0.02586388888888891
625,15,21,15_21,0.02693055555555557
625,15,22,15_22,0.026227777777777822
625,15,23,15_23,0.026227777777777822
625,16,16,16_16,0
625,16,17,16_17,0.005813888888888882
625,16,18,16_18,4.944444444444467e-4
625,16,20,16_20,0.006480555555555545
625,16,21,16_21,0.007013888888888889
625,16,22,16_22,0.006863888888888864
625,16,23,16_23,0.006863888888888864
625,17,17,17_17,0.006111111111111109
625,17,18,17_18,4.4444444444444436e-4
625,17,20,17_20,0.006733333333333341
625,17,21,17_21,0.006883333333333352
625,17,22,17_22,0.006772222222222235
625,17,23,17_23,0.006772222222222235
625,18,21,18_21,0.007055555555555565
625,19,19,19_19,0.006833333333333337
625,19,20,19_20,0.007122222222222224
625,19,21,19_21,0.007175000000000001
625,19,22,19_22,0.007077777777777794
625,19,23,19_23,0.007077777777777794
625,20,20,20_20,4.944444444444501e-4
625,20,21,20_21,5.555555555555522e-4
625,20,22,20_22,7.638888888888973e-4
625,20,23,20_23,7.638888888888973e-4
625,21,21,21_21,0
625,21,22,21_22,3.2777777777777406e-4
625,21,23,21_23,3.2777777777777406e-4
625,22,22,22_22,1.8888888888889122e-4
625,23,23,23_23,1.8888888888889122e-4
630,3,3,03_03,0
630,3,5,03_05,0
630,3,6,03_06,0
630,3,7,03_07,0
630,3,9,03_09,0
630,3,10,03_10,0
630,3,11,03_11,0
630,3,12,03_12,0
630,4,4,04_04,0
630,4,5,04_05,0
630,4,6,04_06,0
630,4,7,04_07,0
630,4,9,04_09,0
630,4,10,04_10,0
630,4,11,04_11,0
630,4,12,04_12,0
630,5,5,05_05,0
630,5,6,05_06,0
630,5,7,05_07,0
630,5,9,05_09,0
630,5,10,05_10,0
630,5,11,05_11,0
630,5,12,05_12,0
630,6,6,06_06,0
630,6,7,06_07,0
630,6,9,06_09,0
630,6,10,06_10,0
630,6,11,06_11,0
630,6,12,06_12,0
630,7,7,07_07,0
630,8,8,08_08,0
630,8,9,08_09,0
630,8,10,08_10,0
630,8,11,08_11,0
630,8,12,08_12,0
630,9,9,09_09,0
630,9,10,09_10,0
630,9,11,09_11,0
630,9,12,09_12,0
630,10,10,10_10,0
630,10,11,10_11,0
630,10,12,10_12,0
630,11,11,11_11,0
630,11,12,11_12,0
630,12,12,12_12,0
630,13,13,13_13,0.014777777777777782
630,13,14,13_14,0.018955555555555545
630,13,15,13_15,0.01018888888888883
630,13,16,13_16,0.036936111111111114
630,13,17,13_17,0.0429944444444445
630,13,18,13_18,0.03734166666666669
630,13,20,13_20,0.03961111111111115
630,13,21,13_21,0.04248333333333337
630,13,22,13_22,0.04113611111111126
630,13,23,13_23,0.04113611111111126
630,14,14,14_14,0.015016666666666689
630,14,15,14_15,0.014458333333333379
630,14,16,14_16,0.02381666666666668
630,14,17,14_17,0.03888888888888892
630,14,18,14_18,0.022038888888888886
630,14,20,14_20,0.040374999999999994
630,14,21,14_21,0.04023611111111103
630,14,22,14_22,0.04039722222222225
630,14,23,14_23,0.04039722222222225
630,15,15,15_15,0.0068833333333333455
630,15,16,15_16,0.019786111111111115
630,15,17,15_17,0.029141666666666566
630,15,18,15_18,0.020983333333333326
630,15,20,15_20,0.030352777777777756
630,15,21,15_21,0.02918055555555557
630,15,22,15_22,0.02986666666666668
630,15,23,15_23,0.02986666666666668
630,16,16,16_16,0
630,16,17,16_17,0.009099999999999997
630,16,18,16_18,5.555555555555557e-4
630,16,20,16_20,0.008180555555555552
630,16,21,16_21,0.008086111111111113
630,16,22,16_22,0.008497222222222212
630,16,23,16_23,0.008497222222222212
630,17,17,17_17,0.009250000000000001
630,17,18,17_18,5.555555555555557e-4
630,17,20,17_20,0.008886111111111109
630,17,21,17_21,0.008611111111111111
630,17,22,17_22,0.0089361111111110891
630,17,23,17_23,0.0089361111111110891
630,18,21,18_21,0.00890555555555557
630,19,19,19_19,0.00875
630,19,20,19_20,0.009302777777777785
630,19,21,19_21,0.009083333333333332
630,19,22,19_22,0.009244444444444458
630,19,23,19_23,0.009244444444444458
630,20,20,20_20,5.833333333333385e-4
630,20,21,20_21,6.388888888888833e-4
630,20,22,20_22,9.666666666666712e-4
630,20,23,20_23,9.666666666666712e-4
630,21,21,21_21,0
630,21,22,21_22,2.722222222222223e-4
630,21,23,21_23,2.722222222222223e-4
630,22,22,22_22,1.6666666666666913e-4
630,23,23,23_23,1.6666666666666913e-4
635,3,3,03_03,0
635,3,5,03_05,0
635,3,6,03_06,0
635,3,7,03_07,0
635,3,9,03_09,0
635,3,10,03_10,0
635,3,11,03_11,0
635,3,12,03_12,0
635,4,4,04_04,0
635,4,5,04_05,0
635,4,6,04_06,0
635,4,7,04_07,0
635,4,9,04_09,0
635,4,10,04_10,0
635,4,11,04_11,0
635,4,12,04_12,0
635,5,5,05_05,0
635,5,6,05_06,0
635,5,7,05_07,0
635,5,9,05_09,0
635,5,10,05_10,0
635,5,11,05_11,0
635,5,12,05_12,0
635,6,6,06_06,0
635,6,7,06_07,0
635,6,9,06_09,0
635,6,10,06_10,0
635,6,11,06_11,0
635,6,12,06_12,0
635,7,7,07_07,0
635,8,8,08_08,0
635,8,9,08_09,0
635,8,10,08_10,0
635,8,11,08_11,0
635,8,12,08_12,0
635,9,9,09_09,0
635,9,10,09_10,0
635,9,11,09_11,0
635,9,12,09_12,0
635,10,10,10_10,0
635,10,11,10_11,0
635,10,12,10_12,0
635,11,11,11_11,0
635,11,12,11_12,0
635,12,12,12_12,0
635,13,13,13_13,0.018527777777777775
635,13,14,13_14,0.009788888888888861
635,13,15,13_15,0.014255555555555521
635,13,16,13_16,0.02314999999999995
635,13,17,13_17,0.035702777777777694
635,13,18,13_18,0.023949999999999944
635,13,20,13_20,0.04045555555555552
635,13,21,13_21,0.040330555555555536
635,13,22,13_22,0.03874166666666673
635,13,23,13_23,0.03874166666666673
635,14,14,14_14,0.011152777777777768
635,14,15,14_15,0.010522222222222183
635,14,16,14_16,0.02008611111111111
635,14,17,14_17,0.030891666666666734
